ds,cluster,y,yhat,yhat_upper,yhat_lower
2014-07-03T00:00:00.000Z,9,17121.5859375,12403.172779364768,16654.033843019555,8304.915402105897
2014-07-04T00:00:00.000Z,9,17800.841796875,19060.416740361867,23315.520476115875,14390.561681087382
2014-07-05T00:00:00.000Z,9,23403.40234375,22131.52437034387,26360.649768613108,17995.875051625408
2014-07-06T00:00:00.000Z,9,27869.591796875,21126.391390885467,25330.42874531598,16689.909666180425
2014-07-07T00:00:00.000Z,9,20514.1015625,15143.153220242575,19329.624559987285,11148.303358450308
2014-07-08T00:00:00.000Z,9,17053.96875,17437.299652288304,21550.550580002367,13044.96790967971
2014-07-09T00:00:00.000Z,9,19801.654296875,19409.963588979397,23368.49733426376,15490.91511936346
2014-07-10T00:00:00.000Z,9,16313.818359375,12738.401844896658,16968.220630474476,8530.140062980154
2014-07-11T00:00:00.000Z,9,16759.42578125,15048.671487419888,19279.178389384157,11105.119979505953
2014-07-12T00:00:00.000Z,9,23082.857421875,23024.988867480315,27263.849374917478,18955.51696663488
2014-07-13T00:00:00.000Z,9,24076.41796875,24021.97518505733,28283.08260596236,19815.006127932236
2014-07-14T00:00:00.000Z,9,15746.8388671875,15607.821838967928,19530.76157927499,11644.12175359992
2014-07-15T00:00:00.000Z,9,16744.720703125,14579.758030578801,18525.435742194888,10393.355024502927
2014-07-16T00:00:00.000Z,9,20785.05859375,18163.38340836976,22091.168176757667,13712.694669630337
2014-07-17T00:00:00.000Z,9,14033.4677734375,14099.180689907067,18224.749010073258,9820.544615485944
2014-07-18T00:00:00.000Z,9,17009.35546875,15605.7968108104,20018.06359826837,11541.304314585555
2014-07-19T00:00:00.000Z,9,22371.26953125,18756.411436226837,22836.861738019605,14660.677496836694
2014-07-20T00:00:00.000Z,9,24617.400390625,22160.883808283532,26559.401004782936,17986.29850795347
2014-07-21T00:00:00.000Z,9,17512.962890625,15967.259444359635,19885.77745029214,11711.685251158919
2014-07-22T00:00:00.000Z,9,16710.71875,14890.40494216665,19361.530180683836,10659.731558303214
2014-07-23T00:00:00.000Z,9,21339.740234375,16848.638414216253,21289.42988524929,12888.993530497359
2014-07-24T00:00:00.000Z,9,13727.7509765625,13155.07493629284,17287.275764536676,8903.870334310883
2014-07-25T00:00:00.000Z,9,17538.1875,15604.722908218399,19766.08685924061,11392.373795985157
2014-07-26T00:00:00.000Z,9,20316.9609375,18711.96744127285,22637.99745935845,14486.41140058721
2014-07-27T00:00:00.000Z,9,22450.126953125,22129.319639102778,26230.886688385355,17953.592937494963
2014-07-28T00:00:00.000Z,9,18328.37109375,15695.404688844059,19828.90981464787,11606.713287083394
2014-07-29T00:00:00.000Z,9,16459.2265625,14495.817445175146,18591.80474648888,10398.945049372884
2014-07-30T00:00:00.000Z,9,18376.05078125,16385.34950488854,20686.099511768367,11911.512689159685
2014-07-31T00:00:00.000Z,9,14372.98828125,12449.118725151116,16552.23457421965,8246.382564417838
2014-08-01T00:00:00.000Z,9,14135.8564453125,16453.363415137577,20819.049727591504,12270.086389659255
2014-08-02T00:00:00.000Z,9,15410.208984375,18955.080436736287,23079.068292408152,14822.353135199302
2014-08-03T00:00:00.000Z,9,16275.9013671875,21323.56441740221,25429.569416948172,17164.143166835034
2014-08-04T00:00:00.000Z,9,13308.2939453125,14771.73521372184,18883.356965556613,10587.583683473213
2014-08-05T00:00:00.000Z,9,11236.9951171875,13559.018359833557,17459.656617122622,9262.264237662384
2014-08-06T00:00:00.000Z,9,11957.2568359375,13950.726836504236,18092.62934976297,9775.377121597274
2014-08-07T00:00:00.000Z,9,11334.341796875,11511.727753575164,15415.431961785676,7254.986208215642
2014-08-08T00:00:00.000Z,9,11261.0078125,13885.170931219598,18062.045547799607,9446.870390544318
2014-08-09T00:00:00.000Z,9,13087.2548828125,17187.99405649004,21706.388191500126,12810.019024186273
2014-08-10T00:00:00.000Z,9,13619.1044921875,19392.379757907634,23275.070329954808,15018.265923733343
2014-08-11T00:00:00.000Z,9,11709.5712890625,14176.534041409546,18723.207666300535,10192.40386303926
2014-08-12T00:00:00.000Z,9,11174.7236328125,12904.598603682361,17002.769026426922,8437.483879942863
2014-08-13T00:00:00.000Z,9,11980.7177734375,13489.862989196345,17545.794834718436,9421.466462153205
2014-08-14T00:00:00.000Z,9,10164.892578125,11145.400134328715,15463.938673483437,6910.046439447118
2014-08-15T00:00:00.000Z,9,14261.7666015625,13787.875938600873,17951.205164995223,9710.842845239864
2014-08-16T00:00:00.000Z,9,15080.6005859375,18871.796639652144,23211.294322967857,14644.97302238378
2014-08-17T00:00:00.000Z,9,16324.19140625,22085.200099482674,26619.85079859044,18009.353079143024
2014-08-18T00:00:00.000Z,9,13902.03515625,14403.04168107132,18401.56500091416,10252.49862840682
2014-08-19T00:00:00.000Z,9,11161.390625,13417.237143423155,17376.435776583603,9259.645774045277
2014-08-20T00:00:00.000Z,9,12857.333984375,14185.494876111432,18162.66606559482,9827.044003408246
2014-08-21T00:00:00.000Z,9,10729.7763671875,11991.248268170899,16034.72318374087,7814.207130559919
2014-08-22T00:00:00.000Z,9,12153.111328125,14715.467549058814,18695.35474901035,10464.469679149477
2014-08-23T00:00:00.000Z,9,13882.19140625,18373.52458812204,22351.676316513258,14143.88732928453
2014-08-24T00:00:00.000Z,9,15489.84765625,22406.379684916865,26605.061637679257,18348.233938212637
2014-08-25T00:00:00.000Z,9,11534.013671875,15833.378146616704,20326.560618894182,11559.569830101682
2014-08-26T00:00:00.000Z,9,10933.5283203125,14957.398930641539,19311.616700826267,11084.187610137002
2014-08-27T00:00:00.000Z,9,12350.259765625,15731.834339601286,20148.227559991465,11746.415080658058
2014-08-28T00:00:00.000Z,9,10493.0400390625,13511.7048617267,17468.558456141767,9178.84262417631
2014-08-29T00:00:00.000Z,9,12641.58984375,16459.33531646002,20577.950782828222,12459.74501631535
2014-08-30T00:00:00.000Z,9,16089.8447265625,20100.135992266274,24009.482763938984,15922.87201971273
2014-08-31T00:00:00.000Z,9,18642.279296875,24095.990681778225,28064.267584369176,19938.057757847902
2014-09-01T00:00:00.000Z,9,25439.82421875,19311.506216112346,23514.723340146644,15232.787523354096
2014-09-02T00:00:00.000Z,9,21749.3203125,17576.831982287982,21802.813235904658,13313.292773200763
2014-09-03T00:00:00.000Z,9,24045.873046875,18851.4640972837,23018.818506017633,14488.034056592132
2014-09-04T00:00:00.000Z,9,16965.6484375,14896.385381067845,19383.931973750437,10497.21498046314
2014-09-05T00:00:00.000Z,9,19604.08203125,17759.557379887727,21728.48450604798,13658.201337719496
2014-09-06T00:00:00.000Z,9,25066.8359375,21514.442778176242,25514.376597077393,17330.63692374633
2014-09-07T00:00:00.000Z,9,31753.19140625,25484.129341207434,29505.376416981835,21270.588689185453
2014-09-08T00:00:00.000Z,9,20249.03515625,18485.490796890394,22646.971062617053,14240.46903286651
2014-09-09T00:00:00.000Z,9,18408.70703125,17405.932077131572,21791.445480072074,13036.713749039185
2014-09-10T00:00:00.000Z,9,21068.68359375,19662.5144884424,23807.40957786275,15682.001833110133
2014-09-11T00:00:00.000Z,9,15240.267578125,15590.986844424455,19770.90808027843,11484.948337317084
2014-09-12T00:00:00.000Z,9,17885.21484375,18337.84991632174,22273.211433580065,13818.654729716041
2014-09-13T00:00:00.000Z,9,22513.158203125,22065.920871393497,26006.417485682574,17935.079724664727
2014-09-14T00:00:00.000Z,9,29665.666015625,26029.003051638658,30278.199309658914,21837.387724601267
2014-09-15T00:00:00.000Z,9,18768.18359375,18809.675558799012,23403.63843851534,14433.735356708248
2014-09-16T00:00:00.000Z,9,19458.3984375,19525.924942643574,23530.918720078655,15381.934544117512
2014-09-17T00:00:00.000Z,9,21024.18359375,21198.50199087815,25417.48490519712,17166.832110211977
2014-09-18T00:00:00.000Z,9,15390.46875,15785.552483028048,19825.616889681547,11313.451248463989
2014-09-19T00:00:00.000Z,9,17899.9375,18674.498153069057,22807.90909232288,14464.717319368123
2014-09-20T00:00:00.000Z,9,23723.341796875,22339.43442387159,26761.268607111884,17935.289458096915
2014-09-21T00:00:00.000Z,9,30488.59765625,26417.428287124232,30736.821060299957,21883.653254084402
2014-09-22T00:00:00.000Z,9,18147.966796875,19143.50235755921,23487.852061240977,14891.01566203287
2014-09-23T00:00:00.000Z,9,19412.654296875,17980.066815190763,22308.651303192783,13938.360224746593
2014-09-24T00:00:00.000Z,9,21890.681640625,20348.749713080437,24368.83337047796,16407.087187539
2014-09-25T00:00:00.000Z,9,14487.2880859375,16198.666458132651,20279.20366637669,11854.906228164491
2014-09-26T00:00:00.000Z,9,16617.46484375,19052.458519828528,23047.11068369877,14820.570084413072
2014-09-27T00:00:00.000Z,9,22952.775390625,22863.826065065383,27071.813683245062,18596.782587473936
2014-09-28T00:00:00.000Z,9,31542.68359375,27126.907524951523,31532.096597775155,23035.14665325274
2014-09-29T00:00:00.000Z,9,19371.298828125,19680.363067287646,23816.286215710013,15605.39071083781
2014-09-30T00:00:00.000Z,9,17882.111328125,18472.192598725913,22490.23465867788,14073.448830836558
2014-10-01T00:00:00.000Z,9,25761.435546875,22771.008759043183,26946.8010105275,18549.110958859696
2014-10-02T00:00:00.000Z,9,19570.35546875,17836.02586276316,21974.05337976854,13517.6775064896
2014-10-03T00:00:00.000Z,9,20849.990234375,19582.124669885477,23568.14899874921,15455.26018232835
2014-10-04T00:00:00.000Z,9,28562.794921875,23395.482618317015,27557.702697389886,19248.09797478566
2014-10-05T00:00:00.000Z,9,34722.04296875,27591.880003664162,31684.113402609546,23374.66435546219
2014-10-06T00:00:00.000Z,9,19970.734375,20039.40392914136,24475.222879350724,15956.699231365174
2014-10-07T00:00:00.000Z,9,17693.14453125,18759.099416694044,22959.295134774653,14679.248114180436
2014-10-08T00:00:00.000Z,9,20424.37890625,21132.26921084622,25484.899929554536,16847.664350413866
2014-10-09T00:00:00.000Z,9,13995.4775390625,16705.42291658361,20977.309100092876,12412.883807784276
2014-10-10T00:00:00.000Z,9,22481.919921875,22533.266262835285,26410.030246955517,18206.39854462532
2014-10-11T00:00:00.000Z,9,21002.67578125,23390.711586724097,27271.96108443324,19482.771340926927
2014-10-12T00:00:00.000Z,9,26036.7109375,27578.113606864477,32022.612297200772,23267.113536762485
2014-10-13T00:00:00.000Z,9,19070.193359375,19771.174321081162,24082.41592000839,15918.29472254807
2014-10-14T00:00:00.000Z,9,15163.7734375,18482.756332581153,22923.072085516163,14014.606417364534
2014-10-15T00:00:00.000Z,9,20736.79296875,20743.752870140503,24849.02194619986,16472.106064709304
2014-10-16T00:00:00.000Z,9,17078.91796875,18132.151121440857,22099.532430155774,13964.81174615061
2014-10-17T00:00:00.000Z,9,17532.78125,20195.73827143823,24368.87650024797,15956.506475166105
2014-10-18T00:00:00.000Z,9,23672.38671875,22780.95209812008,27203.506039383956,18556.38345805824
2014-10-19T00:00:00.000Z,9,30386.5859375,26883.979022181647,31100.502798638285,22692.46733779264
2014-10-20T00:00:00.000Z,9,20867.484375,19013.932975148033,23380.244486985484,15061.954721707232
2014-10-21T00:00:00.000Z,9,16262.623046875,17530.823915867648,21872.66905801082,13687.374338780985
2014-10-22T00:00:00.000Z,9,19206.921875,19807.050677881965,23776.232769358783,15798.041850634965
2014-10-23T00:00:00.000Z,9,14613.529296875,15234.285183536356,19517.884434300286,10991.317058959863
2014-10-24T00:00:00.000Z,9,17264.20703125,18010.31193341851,22242.153054048635,14306.729257342417
2014-10-25T00:00:00.000Z,9,22845.341796875,22070.00447070203,25951.929311433578,17951.46276008436
2014-10-26T00:00:00.000Z,9,28022.42578125,26137.18270377492,30221.883952469074,21683.943503854905
2014-10-27T00:00:00.000Z,9,17186.189453125,18250.835244921767,22439.94175060089,14410.926123926116
2014-10-28T00:00:00.000Z,9,15679.388671875,17019.612084778768,21075.743573547843,12783.34785540874
2014-10-29T00:00:00.000Z,9,18249.48828125,19413.247053877516,23611.407711488693,15210.747143064116
2014-10-30T00:00:00.000Z,9,13470.7197265625,14941.884178574406,19148.154276955156,10876.115650856605
2014-10-31T00:00:00.000Z,9,17480.529296875,17770.700583049667,21747.1859379382,13602.134161764214
2014-11-01T00:00:00.000Z,9,22748.6875,23871.20704585189,27769.334698184502,19392.916652747026
2014-11-02T00:00:00.000Z,9,19631.357421875,25762.01332753603,30184.714351425406,21443.04543933418
2014-11-03T00:00:00.000Z,9,29340.802734375,25605.86263757796,29700.32793713548,21156.37236237918
2014-11-04T00:00:00.000Z,9,19911.984375,17222.512035595602,21607.70226113759,13439.775754713997
2014-11-05T00:00:00.000Z,9,23034.2421875,19769.712462917516,24090.31742886781,15472.44615947372
2014-11-06T00:00:00.000Z,9,15512.791015625,15323.574672342016,19636.1710293816,10842.7845107359
2014-11-07T00:00:00.000Z,9,17868.71484375,18320.739142039223,22554.82100051199,14037.739190889983
2014-11-08T00:00:00.000Z,9,23565.705078125,22448.842948204805,26866.57006176995,17956.251233209532
2014-11-09T00:00:00.000Z,9,27232.826171875,26586.553097887423,30708.208144357108,22327.982672288595
2014-11-10T00:00:00.000Z,9,19085.619140625,18964.98352152377,23050.389054953408,14584.07612155742
2014-11-11T00:00:00.000Z,9,16385.9765625,17712.19491646582,22098.278293580446,13600.150329921278
2014-11-12T00:00:00.000Z,9,17108.0625,20135.527022158723,24426.495242197045,15805.095715314175
2014-11-13T00:00:00.000Z,9,13583.36328125,15844.993470623895,19774.584045181397,11589.87523808902
2014-11-14T00:00:00.000Z,9,18016.14453125,18666.21993346168,22875.30675034334,14540.95833198545
2014-11-15T00:00:00.000Z,9,22149.267578125,22800.704441233534,26807.898217559945,18657.209065924202
2014-11-16T00:00:00.000Z,9,28191.5703125,28786.42091799712,33165.08858025687,24551.680531817557
2014-11-17T00:00:00.000Z,9,18951.751953125,20442.884375489666,24512.874825835283,16546.824542809445
2014-11-18T00:00:00.000Z,9,16466.9140625,17914.811616775307,21743.329095687837,13498.609949725938
2014-11-19T00:00:00.000Z,9,17405.32421875,20280.9478274211,24423.888525563045,16018.94410300944
2014-11-20T00:00:00.000Z,9,15480.990234375,15895.2610992005,20013.052524959516,11287.613418627381
2014-11-21T00:00:00.000Z,9,18029.255859375,18725.57272673731,22689.808496916277,14734.322007685503
2014-11-22T00:00:00.000Z,9,22007.1015625,22535.631711290087,26804.973408948426,18160.812901480873
2014-11-23T00:00:00.000Z,9,29909.2890625,26610.57024518984,30914.448856725237,22563.50102094668
2014-11-24T00:00:00.000Z,9,17727.4609375,18968.950348605133,23279.56622397592,14707.093946513522
2014-11-25T00:00:00.000Z,9,15999.0302734375,17647.103946557243,21752.32736293882,13481.683606820056
2014-11-26T00:00:00.000Z,9,18226.376953125,19971.23041775572,24302.56556011317,15976.911257978152
2014-11-27T00:00:00.000Z,9,15090.626953125,15890.106662928445,20131.297828864623,11735.89078992211
2014-11-28T00:00:00.000Z,9,15496.640625,15975.68441246354,20084.3580311861,11690.191649041026
2014-11-29T00:00:00.000Z,9,23161.966796875,22326.58299929843,26409.09439448287,18193.585486068223
2014-11-30T00:00:00.000Z,9,30142.482421875,26332.60949153749,30370.766758269147,22443.300683001635
2014-12-01T00:00:00.000Z,9,22404.748046875,21225.735524035583,25539.561747709224,17025.117464168557
2014-12-02T00:00:00.000Z,9,20287.435546875,18872.340909971394,23207.658672148187,14412.372301188998
2014-12-03T00:00:00.000Z,9,22380.765625,19958.82550202276,24074.183622679855,15660.548534747233
2014-12-04T00:00:00.000Z,9,15197.296875,15612.075381602852,19607.884177236243,11526.308847421547
2014-12-05T00:00:00.000Z,9,17057.275390625,18355.97157144815,22404.37424292126,14296.06547338458
2014-12-06T00:00:00.000Z,9,21387.341796875,22164.529840380088,26349.013339310877,17890.953290248497
2014-12-07T00:00:00.000Z,9,29945.849609375,25978.670823987162,30165.39866870189,21837.807414149644
2014-12-08T00:00:00.000Z,9,20690.78125,18751.84373522368,22785.379009801127,14814.641249586864
2014-12-09T00:00:00.000Z,9,18476.283203125,17700.53700357132,22053.80850202339,13529.594923965964
2014-12-10T00:00:00.000Z,9,19421.021484375,20029.585189613783,24325.16009917345,16048.521943908558
2014-12-11T00:00:00.000Z,9,15837.376953125,15978.165182748606,20388.667062891745,11768.826944908413
2014-12-12T00:00:00.000Z,9,17384.216796875,18490.177550527773,22685.935592709062,14156.24355096036
2014-12-13T00:00:00.000Z,9,23039.384765625,22435.44061882707,26764.202973067207,18456.94670297591
2014-12-14T00:00:00.000Z,9,27413.2109375,26164.780175377266,30645.301560009175,22299.205137278048
2014-12-15T00:00:00.000Z,9,20258.541015625,19042.76181442362,23226.839017650436,15232.326647355407
2014-12-16T00:00:00.000Z,9,21135.681640625,19734.21677816676,24121.05321778217,15355.384349921576
2014-12-17T00:00:00.000Z,9,21853.849609375,21333.458175866017,25483.888800933786,17105.1050063974
2014-12-18T00:00:00.000Z,9,18870.8125,16352.340554919729,20386.09346369483,12210.459252416802
2014-12-19T00:00:00.000Z,9,23141.056640625,18921.33060284612,23146.728039488476,14834.018509195908
2014-12-20T00:00:00.000Z,9,25155.85546875,25158.563410155548,29348.208212520865,20907.419621909812
2014-12-21T00:00:00.000Z,9,30374.71484375,29162.864496250535,33249.75300858517,25256.92124262398
2014-12-22T00:00:00.000Z,9,27043.40625,24781.73754547883,29197.87656677054,20420.20095377696
2014-12-23T00:00:00.000Z,9,31451.123046875,27720.741938119296,31788.089635829383,23797.145185217345
2014-12-24T00:00:00.000Z,9,29789.025390625,28640.229923652092,32829.25275768216,24537.19381424547
2014-12-26T00:00:00.000Z,9,22557.5859375,22559.28306030283,26553.72130930751,18547.535439265936
2014-12-27T00:00:00.000Z,9,21156.474609375,21887.60143788589,26279.7650813045,17530.285637462635
2014-12-28T00:00:00.000Z,9,19175.4140625,25205.9068322972,29411.36914355969,21087.455725317406
2014-12-29T00:00:00.000Z,9,20947.92578125,18563.737898375923,22788.882994586238,14580.503799616617
2014-12-30T00:00:00.000Z,9,24605.251953125,17461.27869911015,21528.70910870602,13207.778476380074
2014-12-31T00:00:00.000Z,9,26786.220703125,22713.234493162716,27313.320010546937,18884.05380036607
2015-01-01T00:00:00.000Z,9,0.0,-1077.1368103827933,3239.8979888052863,-5299.488523129448
2015-01-02T00:00:00.000Z,9,16417.619140625,16410.67689844803,20806.21401484748,12254.582168621317
2015-01-03T00:00:00.000Z,9,16789.49609375,20568.711121621738,24736.14152253566,16571.520869293523
2015-01-04T00:00:00.000Z,9,21632.798828125,23495.096514494035,27398.184722650116,19367.746916957127
2015-01-05T00:00:00.000Z,9,15250.244140625,17206.535443811605,21226.681304888785,12974.536801632468
2015-01-06T00:00:00.000Z,9,15338.091796875,15976.525799906218,19913.26171852173,11610.698305581547
2015-01-07T00:00:00.000Z,9,15321.236328125,16304.81493254194,20331.131243624768,12130.909512165452
2015-01-08T00:00:00.000Z,9,11669.22265625,14019.33871116209,18037.61300840194,9802.253072465388
2015-01-09T00:00:00.000Z,9,12306.9541015625,16041.236068071574,20375.533457497568,11890.417443197675
2015-01-10T00:00:00.000Z,9,16645.94140625,16642.385774904873,20824.98485124744,12771.357536426061
2015-01-11T00:00:00.000Z,9,19998.3984375,21816.99934101782,25925.37696428561,17653.39540872555
2015-01-12T00:00:00.000Z,9,12169.6181640625,15801.297171091725,19714.218847456326,11171.214105757936
2015-01-13T00:00:00.000Z,9,11388.6669921875,14693.764044305684,19042.79517211921,10405.579887323498
2015-01-14T00:00:00.000Z,9,12027.048828125,15081.471707594234,19200.1211294245,10810.506936028563
2015-01-15T00:00:00.000Z,9,10570.578125,12722.398258533309,16704.442615824566,8530.308455734892
2015-01-16T00:00:00.000Z,9,12552.7431640625,15913.82181804436,20100.782412510147,11562.765252603602
2015-01-17T00:00:00.000Z,9,16476.818359375,18197.95732099387,22340.462914045154,13799.406036188893
2015-01-18T00:00:00.000Z,9,19813.796875,19992.219927301856,24344.107206690423,15785.566989084127
2015-01-19T00:00:00.000Z,9,12276.3154296875,14768.911266817871,18880.227464556778,10574.733632020021
2015-01-20T00:00:00.000Z,9,11786.02734375,13369.977285333573,17521.053804245163,9045.97931174581
2015-01-21T00:00:00.000Z,9,13440.841796875,13780.227043878138,17758.857326070574,9520.492636587556
2015-01-22T00:00:00.000Z,9,11572.2197265625,11770.143059554273,15739.553851011244,7586.074561374554
2015-01-23T00:00:00.000Z,9,12862.73046875,13681.937475267367,17789.778353295736,9380.180778106465
2015-01-24T00:00:00.000Z,9,16791.443359375,16444.33596416922,20660.274404534193,12633.510509399619
2015-01-25T00:00:00.000Z,9,19988.484375,19141.91337594873,23498.857592102733,14901.777701346497
2015-01-26T00:00:00.000Z,9,11632.068359375,13529.928457653583,17864.433603070276,9236.353982853214
2015-01-27T00:00:00.000Z,9,10393.4599609375,12490.037590277181,16543.137626603515,8305.849524585044
2015-01-28T00:00:00.000Z,9,11174.095703125,12822.692717757502,16775.018074691547,8462.284984145328
2015-01-29T00:00:00.000Z,9,10107.1796875,10856.682069457096,15576.02639874794,6491.211447278016
2015-01-30T00:00:00.000Z,9,11969.6845703125,12770.269736712427,16790.938170761307,8654.75286614256
2015-01-31T00:00:00.000Z,9,16343.076171875,15369.14437452677,19588.741466355023,11275.481132325063
2015-02-01T00:00:00.000Z,9,23699.01953125,19375.322934227723,23238.81957608868,15447.521295253891
2015-02-02T00:00:00.000Z,9,14614.1669921875,13367.390964688122,17105.315208455453,9354.760712865436
2015-02-03T00:00:00.000Z,9,13290.462890625,11514.117530117408,15696.64783693825,7316.93862216259
2015-02-04T00:00:00.000Z,9,13246.3642578125,11842.485650908302,16147.575930523399,7955.359866876146
2015-02-05T00:00:00.000Z,9,11218.3037109375,9906.157123386381,13965.802510781732,5573.166344605281
2015-02-06T00:00:00.000Z,9,12562.6943359375,11759.673088998623,15956.317152878562,7669.299781434581
2015-02-07T00:00:00.000Z,9,14716.4921875,14419.13786199253,18475.418934885005,10127.550199736079
2015-02-08T00:00:00.000Z,9,16870.28515625,17102.326524966196,21536.912047379752,13205.505191187654
2015-02-09T00:00:00.000Z,9,16374.9970703125,11685.752996451638,15790.717451003775,7705.034803677622
2015-02-10T00:00:00.000Z,9,10667.78515625,10731.39503460463,14847.850407476019,6718.606272354522
2015-02-11T00:00:00.000Z,9,11961.4443359375,11191.91674028596,15449.900599387369,7264.874180819899
2015-02-12T00:00:00.000Z,9,9795.384765625,9311.729258569769,13553.232602187982,5010.538693608236
2015-02-13T00:00:00.000Z,9,13093.5400390625,11227.032336275006,15829.174881023098,7073.974398721909
2015-02-14T00:00:00.000Z,9,13639.095703125,14024.176634206064,18209.27614930116,10066.16577812395
2015-02-15T00:00:00.000Z,9,10506.09375,16720.163279509456,20764.170557296024,12543.72882100464
2015-02-16T00:00:00.000Z,9,10873.740234375,15188.323208685972,19293.02692399276,11085.41511207613
2015-02-17T00:00:00.000Z,9,13877.22265625,13650.860879111911,18101.302465447396,9344.35420076096
2015-02-18T00:00:00.000Z,9,12543.974609375,11292.239954130586,15689.905111851022,7360.471686317214
2015-02-19T00:00:00.000Z,9,11546.37109375,9564.278720098706,13567.22941714657,5089.263814342022
2015-02-20T00:00:00.000Z,9,12690.166015625,11540.138375491355,15968.707369077565,7467.160645561635
2015-02-21T00:00:00.000Z,9,14900.375,14447.323674767014,18497.559957713223,10206.246651246542
2015-02-22T00:00:00.000Z,9,20341.89453125,17295.956493848953,21520.601791454716,12985.738965271565
2015-02-23T00:00:00.000Z,9,12487.8193359375,12165.495559889307,16290.382469890146,7965.396700283675
2015-02-24T00:00:00.000Z,9,11651.6328125,11465.614773071497,15438.118263255146,7416.730732095893
2015-02-25T00:00:00.000Z,9,12876.2294921875,12023.5630480452,16117.44690532418,7818.804016192523
2015-02-26T00:00:00.000Z,9,10477.1865234375,10431.523888227932,14474.154499988968,6439.653025385739
2015-02-27T00:00:00.000Z,9,12459.1064453125,12475.699455600869,16659.653512265722,8288.276712378201
2015-02-28T00:00:00.000Z,9,15312.4921875,15261.230082017104,19288.267895530054,11039.178217024608
2015-03-01T00:00:00.000Z,9,22551.5703125,19389.917175590992,23409.04722060588,15048.456765850671
2015-03-02T00:00:00.000Z,9,14390.931640625,13847.901898083466,18024.036147938154,9769.967223652588
2015-03-03T00:00:00.000Z,9,14018.4765625,12321.5568439782,16299.067947076403,8221.673093609226
2015-03-04T00:00:00.000Z,9,14212.3642578125,12859.376189043458,17084.795164841747,8700.104849691772
2015-03-05T00:00:00.000Z,9,10577.962890625,11173.294822461798,15519.81996483256,6910.419715821836
2015-03-06T00:00:00.000Z,9,12781.0546875,13098.60118084353,17608.669362767087,8972.256224156106
2015-03-07T00:00:00.000Z,9,16641.189453125,15950.887573681459,19956.864918997042,11553.228251973507
2015-03-08T00:00:00.000Z,9,18632.130859375,18695.543431744372,22921.465518956113,14023.068901000066
2015-03-09T00:00:00.000Z,9,12634.4541015625,13666.757744435969,18013.701215133326,9485.939747551913
2015-03-10T00:00:00.000Z,9,13880.095703125,12874.61180393763,17481.450119958652,8505.236439421997
2015-03-11T00:00:00.000Z,9,13404.5791015625,13315.346455641144,17653.846017427735,9261.888395126505
2015-03-12T00:00:00.000Z,9,11811.572265625,11605.079686737645,15745.238192780413,7558.316473025283
2015-03-13T00:00:00.000Z,9,11399.4462890625,13455.731914077447,17693.591278946158,9202.442142800131
2015-03-14T00:00:00.000Z,9,16461.251953125,16312.25441882493,20435.04174301139,12277.72654395365
2015-03-15T00:00:00.000Z,9,19699.16796875,19079.873109557295,23251.57482656222,14773.12943722251
2015-03-16T00:00:00.000Z,9,12350.6455078125,15037.296150766797,19475.847267293208,10759.15127604134
2015-03-17T00:00:00.000Z,9,12550.5986328125,13698.574380131602,17900.481004764122,9721.728185001743
2015-03-18T00:00:00.000Z,9,12560.3427734375,13299.674291580855,17324.101411713105,9121.431290750548
2015-03-19T00:00:00.000Z,9,10279.2021484375,11470.518007592498,15615.859012120325,7338.879465126657
2015-03-20T00:00:00.000Z,9,13018.509765625,13462.54105976876,17732.895087190893,9597.672555551682
2015-03-21T00:00:00.000Z,9,15455.1806640625,16252.225768725251,20058.32034953477,12016.385130591803
2015-03-22T00:00:00.000Z,9,20125.26953125,19027.120931694568,23512.515389275923,14903.259360476142
2015-03-23T00:00:00.000Z,9,12747.3486328125,13643.823675040258,17717.069022225813,9618.733633186817
2015-03-24T00:00:00.000Z,9,12529.673828125,12706.83354754411,16503.755808034002,8665.187529255549
2015-03-25T00:00:00.000Z,9,12369.251953125,13120.018427350147,17252.224781571902,8840.77493790549
2015-03-26T00:00:00.000Z,9,9971.259765625,11302.671897226097,15584.73163312032,7004.553150255696
2015-03-27T00:00:00.000Z,9,12541.4677734375,13296.253368070464,17284.68523069088,9106.875403073025
2015-03-28T00:00:00.000Z,9,15874.8984375,16151.905734223395,20364.62310202389,12185.475313999274
2015-03-29T00:00:00.000Z,9,19176.150390625,19056.49676040047,22835.78906065221,14983.31932050199
2015-03-30T00:00:00.000Z,9,11909.0458984375,13514.386258196315,17468.14817691661,9226.45186449687
2015-03-31T00:00:00.000Z,9,11266.1884765625,12591.448455813777,17035.843286420088,8688.099648791156
2015-04-01T00:00:00.000Z,9,14716.7373046875,14400.43389572348,18880.989505810554,10231.669545775936
2015-04-02T00:00:00.000Z,9,13522.9287109375,12050.234267482632,16099.876657499717,8066.566729818032
2015-04-03T00:00:00.000Z,9,11618.5859375,12139.83021096854,16341.765628165535,8016.161664297996
2015-04-04T00:00:00.000Z,9,15240.25,16154.731553484786,20222.534057686047,12043.012699750194
2015-04-05T00:00:00.000Z,9,18925.49609375,19107.858964739196,23137.26693113313,14854.727216711248
2015-04-06T00:00:00.000Z,9,13874.884765625,13453.870435738367,17834.7934219199,9270.3375682202
2015-04-07T00:00:00.000Z,9,12414.19140625,12564.432894595118,16947.42693228301,8454.069562141653
