ds,family,y,yhat,yhat_upper,yhat_lower
2014-12-01T00:00:00.000Z,HOBBY,1300.0,1218.2399340638037,1761.9813677046827,645.1867386986445
2014-12-02T00:00:00.000Z,HOBBY,1321.0,1277.7471716824507,1824.319126883413,735.082564909737
2014-12-03T00:00:00.000Z,HOBBY,1351.0,1332.8224282059923,1894.9156793152977,789.1216921188197
2014-12-04T00:00:00.000Z,HOBBY,1235.0,1284.683155127309,1843.7000138685655,720.6078235625665
2014-12-05T00:00:00.000Z,HOBBY,1541.0,1611.9323177356202,2159.2757397117502,1065.1303807398992
2014-12-06T00:00:00.000Z,HOBBY,1898.0,2060.878048485773,2600.876296287933,1551.2538035273485
2014-12-07T00:00:00.000Z,HOBBY,1802.0,1751.8551048189054,2324.1489608502798,1232.6400411120017
2014-12-08T00:00:00.000Z,HOBBY,1129.0,1274.7027966618696,1839.657550855224,723.644585884662
2014-12-09T00:00:00.000Z,HOBBY,1225.0,1291.4831697323461,1849.2074206597695,701.8352633164492
2014-12-10T00:00:00.000Z,HOBBY,1156.0,1414.6403468806222,1992.8590154752173,864.2447666745305
2014-12-11T00:00:00.000Z,HOBBY,1271.0,1369.4486072262237,1899.5533193419485,799.1488224756364
2014-12-12T00:00:00.000Z,HOBBY,1483.0,1650.552088875284,2183.224240038537,1109.993106024136
2014-12-13T00:00:00.000Z,HOBBY,2000.0,2032.4217038947675,2572.0032651333627,1453.9279283221185
2014-12-14T00:00:00.000Z,HOBBY,1872.0,1748.1725517006419,2306.1781154268956,1226.6777154264428
2014-12-15T00:00:00.000Z,HOBBY,1272.0,1320.5402813117612,1855.6809262866498,787.7024101913345
2014-12-16T00:00:00.000Z,HOBBY,1360.0,1413.0956258912006,1972.7382220244276,883.8686895004081
2014-12-17T00:00:00.000Z,HOBBY,1330.0,1462.6187433914508,2043.6359693255044,900.1661653161199
2014-12-18T00:00:00.000Z,HOBBY,1297.0,1339.1693657653375,1900.7726495396998,789.0472705512465
2014-12-19T00:00:00.000Z,HOBBY,1494.0,1556.6812718872925,2087.0086366964506,1023.3902129763057
2014-12-20T00:00:00.000Z,HOBBY,2001.0,1996.7026634770084,2532.7273790137747,1455.3777944790938
2014-12-21T00:00:00.000Z,HOBBY,3834.0,2195.2124711674824,2768.60055616902,1645.0792035286584
2014-12-22T00:00:00.000Z,HOBBY,1671.0,1682.457741550876,2179.9763140955397,1129.0268088305072
2014-12-23T00:00:00.000Z,HOBBY,1856.0,1729.295239804057,2257.2644900359433,1210.7006340000255
2014-12-24T00:00:00.000Z,HOBBY,2352.0,1758.7314083155661,2323.709858959528,1235.0757499915048
2014-12-26T00:00:00.000Z,HOBBY,2321.0,2322.6013514590736,2856.718988706321,1826.9210377979796
2014-12-27T00:00:00.000Z,HOBBY,2083.0,1519.4393409624154,2096.5307454898725,1007.6583056793257
2014-12-28T00:00:00.000Z,HOBBY,1661.0,1271.7078245807415,1819.5990709023918,679.337489869266
2014-12-29T00:00:00.000Z,HOBBY,1499.0,925.663978759936,1461.0611684011656,344.132268956218
2014-12-30T00:00:00.000Z,HOBBY,1836.0,886.0627259119448,1417.2630131158814,367.62805990024145
2014-12-31T00:00:00.000Z,HOBBY,1926.0,1081.523242266435,1633.42947486908,498.02169812573027
2015-01-01T00:00:00.000Z,HOBBY,7.0,-107.46077162013027,456.19617849879063,-642.2212487736579
2015-01-02T00:00:00.000Z,HOBBY,303.0,304.84227977981317,866.6735841776095,-279.3333380834539
2015-01-03T00:00:00.000Z,HOBBY,220.0,1132.0983483591233,1677.4374934981697,597.2261937749475
2015-01-04T00:00:00.000Z,HOBBY,145.0,927.2045914440379,1482.489567865158,364.68368279583143
2015-01-05T00:00:00.000Z,HOBBY,102.0,649.6169443931173,1201.7672749223098,70.54655510417852
2015-01-06T00:00:00.000Z,HOBBY,185.0,618.0375769903043,1198.9628242155459,61.68063088764957
2015-01-07T00:00:00.000Z,HOBBY,243.0,637.5306230107441,1181.4037566491343,110.93629965531382
2015-01-08T00:00:00.000Z,HOBBY,170.0,580.8014094320571,1153.6921382060298,19.999440141934784
2015-01-09T00:00:00.000Z,HOBBY,238.0,673.797781025396,1255.1194705334003,130.60634205519509
2015-01-10T00:00:00.000Z,HOBBY,338.0,337.87531331173847,838.9304673889236,-219.2946950103287
2015-01-11T00:00:00.000Z,HOBBY,313.0,651.9397666193463,1245.643554325185,98.49232864617919
2015-01-12T00:00:00.000Z,HOBBY,176.0,447.34473614601905,997.0986155529728,-130.48988389846082
2015-01-13T00:00:00.000Z,HOBBY,178.0,425.3345416825879,967.097568717575,-103.9150286345093
2015-01-14T00:00:00.000Z,HOBBY,239.0,439.4301474290611,1014.739375281732,-139.2511128582737
2015-01-15T00:00:00.000Z,HOBBY,191.0,399.1038421667151,974.3233035952821,-208.77712091117647
2015-01-16T00:00:00.000Z,HOBBY,267.0,492.46587613676354,1063.5060460710024,-53.406580343897225
2015-01-17T00:00:00.000Z,HOBBY,362.0,563.574539575489,1151.3259373998708,-32.02621259029517
2015-01-18T00:00:00.000Z,HOBBY,266.0,432.5586270841986,980.6826202140426,-131.55908044473554
2015-01-19T00:00:00.000Z,HOBBY,187.0,308.16756590267886,880.8907254679694,-261.4576331260983
2015-01-20T00:00:00.000Z,HOBBY,177.0,310.34100438495517,826.9035185723785,-219.38208508122298
2015-01-21T00:00:00.000Z,HOBBY,249.0,335.1469693698313,900.7996540109353,-244.00406922881785
2015-01-22T00:00:00.000Z,HOBBY,178.0,318.8699597857319,865.3602670144835,-235.01427451975653
2015-01-23T00:00:00.000Z,HOBBY,199.0,384.83028232646967,940.9396706597837,-133.6274163742604
2015-01-24T00:00:00.000Z,HOBBY,346.0,476.92685917324775,1012.8594533462575,-116.43334727161513
2015-01-25T00:00:00.000Z,HOBBY,298.0,401.0710729256521,961.2015287343523,-186.5316008577918
2015-01-26T00:00:00.000Z,HOBBY,155.0,287.1019426231676,835.027938185523,-283.71385089609834
2015-01-27T00:00:00.000Z,HOBBY,156.0,282.42578544585183,811.6795748995372,-253.66663740765165
2015-01-28T00:00:00.000Z,HOBBY,221.0,301.44399068123016,859.6838949403689,-235.34003843323373
2015-01-29T00:00:00.000Z,HOBBY,136.0,282.31007744713975,823.6106463077526,-254.7802806951943
2015-01-30T00:00:00.000Z,HOBBY,281.0,338.0489314330233,929.5112370779382,-269.246845428647
2015-01-31T00:00:00.000Z,HOBBY,356.0,418.376824250845,937.975874636294,-137.39975982313234
2015-02-01T00:00:00.000Z,HOBBY,327.0,368.1175941921776,943.1246176161579,-146.21682244502105
2015-02-02T00:00:00.000Z,HOBBY,168.0,251.71204640286405,746.5538083497111,-318.92956982728214
2015-02-03T00:00:00.000Z,HOBBY,173.0,228.76045238508715,769.8400317294058,-307.09869040967476
2015-02-04T00:00:00.000Z,HOBBY,245.0,243.25881193524586,747.9582937398567,-315.5510589736972
2015-02-05T00:00:00.000Z,HOBBY,183.0,223.34333413099566,782.8069809594072,-311.5892798133961
2015-02-06T00:00:00.000Z,HOBBY,260.0,272.1829689278754,810.7206221989193,-290.40336679123385
2015-02-07T00:00:00.000Z,HOBBY,367.0,343.3680851287634,899.7755198569947,-221.24195652727897
2015-02-08T00:00:00.000Z,HOBBY,253.0,276.73106191582167,889.1428174762249,-291.52971673734635
2015-02-09T00:00:00.000Z,HOBBY,175.0,179.9016564692948,742.0182203417338,-341.2724750979557
2015-02-10T00:00:00.000Z,HOBBY,228.0,174.5468189562311,695.0545901307755,-382.03377786456855
2015-02-11T00:00:00.000Z,HOBBY,297.0,189.34248630916852,734.8431913345805,-363.7887721557965
2015-02-12T00:00:00.000Z,HOBBY,189.0,174.4428444734129,730.5303095747381,-364.2492916958425
2015-02-13T00:00:00.000Z,HOBBY,382.0,221.57858298894126,783.9415822488475,-346.6976222493834
2015-02-14T00:00:00.000Z,HOBBY,543.0,289.1105152983452,788.7680419661153,-256.5073973262936
2015-02-15T00:00:00.000Z,HOBBY,353.0,234.38034503288455,779.6276892535105,-288.7280556776218
2015-02-16T00:00:00.000Z,HOBBY,339.0,271.54078826721855,821.1851902780982,-274.12280552825615
2015-02-17T00:00:00.000Z,HOBBY,268.0,264.9570490406715,846.0841781148133,-313.4520423674836
2015-02-18T00:00:00.000Z,HOBBY,270.0,171.0226766286765,731.4619129123635,-410.67365445332206
2015-02-19T00:00:00.000Z,HOBBY,158.0,163.02361646085802,733.980912993824,-396.297750970783
2015-02-20T00:00:00.000Z,HOBBY,256.0,209.72372324494089,746.411291136253,-333.6157061326377
2015-02-21T00:00:00.000Z,HOBBY,315.0,273.7397090733056,823.7247998637685,-259.979791078248
2015-02-22T00:00:00.000Z,HOBBY,242.0,229.4290750409266,807.3503550480931,-304.711488862256
2015-02-23T00:00:00.000Z,HOBBY,180.0,161.9464106770817,705.8563879341336,-350.9294864618056
2015-02-24T00:00:00.000Z,HOBBY,190.0,165.52553852651894,696.5486133620606,-426.08643059527697
2015-02-25T00:00:00.000Z,HOBBY,252.0,184.2522465720021,734.6635427404319,-331.63570242462447
2015-02-26T00:00:00.000Z,HOBBY,176.0,179.44408888062594,776.9447580345802,-362.9638011177042
2015-02-27T00:00:00.000Z,HOBBY,244.0,221.19509563370937,784.399073363653,-343.19936767192706
2015-02-28T00:00:00.000Z,HOBBY,367.0,277.380099302221,866.2885745082954,-324.8763766612101
2015-03-01T00:00:00.000Z,HOBBY,296.0,252.9332784948384,808.0210688268724,-269.6194045116442
2015-03-02T00:00:00.000Z,HOBBY,194.0,188.682059309126,743.8620488451771,-372.77692400625045
2015-03-03T00:00:00.000Z,HOBBY,190.0,181.07825148711143,764.3991719726855,-400.40723080675707
2015-03-04T00:00:00.000Z,HOBBY,280.0,195.00193390902302,763.9873105737386,-393.2808257065862
2015-03-05T00:00:00.000Z,HOBBY,200.0,188.07459665424503,713.3864255905089,-370.4442443468156
2015-03-06T00:00:00.000Z,HOBBY,275.0,220.24579746888585,742.4822400144482,-354.08409874973916
2015-03-07T00:00:00.000Z,HOBBY,380.0,278.76042892446526,830.7333195208703,-249.7556486603698
2015-03-08T00:00:00.000Z,HOBBY,414.0,253.77894636254754,842.6051337598645,-298.70476407176574
2015-03-09T00:00:00.000Z,HOBBY,196.0,204.8246862084617,745.962462933832,-351.3683220735744
2015-03-10T00:00:00.000Z,HOBBY,222.0,212.7564815287605,769.3111817595923,-315.9423429180925
2015-03-11T00:00:00.000Z,HOBBY,259.0,234.38618768605545,704.9499427801389,-302.4972338915268
2015-03-12T00:00:00.000Z,HOBBY,182.0,233.5363310939729,791.907705668289,-312.0286175411424
2015-03-13T00:00:00.000Z,HOBBY,227.0,279.59636772420043,831.1442790796301,-274.2626352382336
2015-03-14T00:00:00.000Z,HOBBY,343.0,344.04175482124276,909.6987211188676,-227.9047707903846
2015-03-15T00:00:00.000Z,HOBBY,288.0,307.9211074086178,851.7491652429416,-221.981750457061
2015-03-16T00:00:00.000Z,HOBBY,159.0,259.5837620210907,832.1325183677585,-295.9202932262242
2015-03-17T00:00:00.000Z,HOBBY,203.0,257.38072229538926,785.2791899404428,-276.7471580050314
2015-03-18T00:00:00.000Z,HOBBY,254.0,266.2037352107394,778.5774716260884,-273.03717153979466
2015-03-19T00:00:00.000Z,HOBBY,218.0,259.5814947882028,786.617659431813,-325.7675895604844
2015-03-20T00:00:00.000Z,HOBBY,246.0,308.4026195211076,817.6423537906479,-253.40299708667789
2015-03-21T00:00:00.000Z,HOBBY,360.0,379.03034039452666,934.6902431980233,-154.70464659004938
2015-03-22T00:00:00.000Z,HOBBY,338.0,331.76908127621437,900.1898178260348,-232.90748616931404
2015-03-23T00:00:00.000Z,HOBBY,155.0,252.50121169293908,798.7461342450997,-300.0220428939709
2015-03-24T00:00:00.000Z,HOBBY,192.0,253.48637282843197,791.2315313746595,-301.1387749974486
2015-03-25T00:00:00.000Z,HOBBY,261.0,273.95336612121565,802.5241288655825,-326.47792843889465
2015-03-26T00:00:00.000Z,HOBBY,166.0,264.3539001359,839.985507030799,-298.2088482711713
2015-03-27T00:00:00.000Z,HOBBY,214.0,319.45068388629613,822.5997450728098,-257.899001580378
2015-03-28T00:00:00.000Z,HOBBY,335.0,399.74479601765427,934.2193770203677,-164.69889193788907
2015-03-29T00:00:00.000Z,HOBBY,275.0,345.20142096774657,860.9293928365499,-259.4121315465979
2015-03-30T00:00:00.000Z,HOBBY,169.0,254.81755138235775,803.4180743560245,-261.81334986028645
2015-03-31T00:00:00.000Z,HOBBY,203.0,257.1187999359341,828.2611806572014,-304.320524669503
2015-04-01T00:00:00.000Z,HOBBY,310.0,303.73979157880564,837.8188664241645,-231.93251499589545
2015-04-02T00:00:00.000Z,HOBBY,294.0,286.1191345296749,838.4109305154064,-252.50488221987194
2015-04-03T00:00:00.000Z,HOBBY,309.0,272.839047738424,838.5323482405213,-282.93575125728336
2015-04-04T00:00:00.000Z,HOBBY,375.0,425.6809593003952,1002.2505982541579,-124.54116792679937
2015-04-05T00:00:00.000Z,HOBBY,300.0,364.7660603053018,917.3188832268975,-139.10716725737015
2015-04-06T00:00:00.000Z,HOBBY,198.0,263.36942084319793,817.7873781471619,-307.5294508354611
2015-04-07T00:00:00.000Z,HOBBY,244.0,265.3264222240767,851.1076789514551,-296.7012419426272
2015-04-08T00:00:00.000Z,HOBBY,273.0,292.3847129686646,876.8141140401519,-242.67873425852747
2015-04-09T00:00:00.000Z,HOBBY,158.0,280.39492895948206,852.1152682540014,-229.89162382399851
2015-04-10T00:00:00.000Z,HOBBY,340.0,349.2401083776055,898.4261364143001,-209.71508403696433
2015-04-11T00:00:00.000Z,HOBBY,427.0,448.88274344877357,990.6126867803534,-114.63128460618424
2015-04-12T00:00:00.000Z,HOBBY,364.0,378.0669994064082,940.3788118620365,-143.97676906285693
2015-04-13T00:00:00.000Z,HOBBY,261.0,261.9326370499693,798.3332705016115,-286.61571095257904
2015-04-14T00:00:00.000Z,HOBBY,278.0,260.10977558826704,795.2687578774011,-307.7038715867885
2015-04-15T00:00:00.000Z,HOBBY,337.0,285.5024705714259,832.0433604183002,-251.66464965031807
2015-04-16T00:00:00.000Z,HOBBY,209.0,295.6241206056803,901.1769059576021,-238.83743798300472
2015-04-17T00:00:00.000Z,HOBBY,323.0,356.45385967448385,922.1890903890758,-183.38565558252108
2015-04-18T00:00:00.000Z,HOBBY,385.0,441.9402268872193,1000.0687698943349,-123.91526274350717
2015-04-19T00:00:00.000Z,HOBBY,343.0,358.1090409613799,968.9074329597084,-198.34942173531505
2015-04-20T00:00:00.000Z,HOBBY,307.0,224.57218831660438,787.4648572962299,-306.78159740112005
2015-04-21T00:00:00.000Z,HOBBY,301.0,217.4576770922925,775.2129643461675,-318.10311965609003
2015-04-22T00:00:00.000Z,HOBBY,426.0,246.46118690982232,778.9522897262952,-320.82007726827817
2015-04-23T00:00:00.000Z,HOBBY,304.0,227.3227447141337,761.611740347513,-323.0012057442537
2015-04-24T00:00:00.000Z,HOBBY,341.0,312.52036188966593,847.211131511542,-248.8159728230997
2015-04-25T00:00:00.000Z,HOBBY,455.0,442.63725783651756,1010.012501299878,-99.71360407942944
2015-04-26T00:00:00.000Z,HOBBY,393.0,346.9534942171284,856.5919062862843,-250.46879345857622
2015-04-27T00:00:00.000Z,HOBBY,276.0,185.45991184954008,749.6064757589726,-378.231890851993
2015-04-28T00:00:00.000Z,HOBBY,271.0,180.6147255683617,747.5990530658994,-352.48155787457137
2015-04-29T00:00:00.000Z,HOBBY,370.0,215.48935086672873,773.8274678103129,-390.4945435304719
2015-04-30T00:00:00.000Z,HOBBY,348.0,191.9943859388335,772.7475541164138,-361.15980807583003
2015-05-01T00:00:00.000Z,HOBBY,508.0,494.71664236454455,1018.5171340903173,-73.66474681733638
2015-05-02T00:00:00.000Z,HOBBY,400.0,493.41223061081575,1028.726095877667,-28.37528272932243
2015-05-03T00:00:00.000Z,HOBBY,344.0,350.78854609391533,855.0205468321391,-178.173342459847
2015-05-04T00:00:00.000Z,HOBBY,208.0,159.28955795027966,711.3285370611019,-405.29225777386205
2015-05-05T00:00:00.000Z,HOBBY,243.0,163.34577104532184,708.6798731602412,-416.3876758841096
2015-05-06T00:00:00.000Z,HOBBY,343.0,217.97618253206852,808.2179210554801,-308.88965557633094
2015-05-07T00:00:00.000Z,HOBBY,321.0,201.7774122972018,766.3503123687237,-367.145867139798
2015-05-08T00:00:00.000Z,HOBBY,565.0,346.7895806560177,852.9509205781449,-206.41055741515797
2015-05-09T00:00:00.000Z,HOBBY,980.0,1026.741545524579,1570.017828045512,505.47101779846815
2015-05-10T00:00:00.000Z,HOBBY,709.0,715.1220728930946,1259.1042722289183,144.0720572166212
2015-05-11T00:00:00.000Z,HOBBY,297.0,228.60925572655154,772.7199832536321,-317.5109332763166
2015-05-12T00:00:00.000Z,HOBBY,265.0,250.92041458314853,771.8513216058737,-284.1608234833367
2015-05-13T00:00:00.000Z,HOBBY,364.0,332.71777326221223,895.617043089005,-199.2706437941356
2015-05-14T00:00:00.000Z,HOBBY,222.0,330.37033453617215,856.360399469657,-202.74230677681985
2015-05-15T00:00:00.000Z,HOBBY,346.0,517.3079110871356,1062.3508847777255,-23.17393111350941
2015-05-16T00:00:00.000Z,HOBBY,398.0,839.6669293997428,1381.7070951719147,258.5090632285782
2015-05-17T00:00:00.000Z,HOBBY,385.0,691.3396045455162,1252.7199585751898,185.2955297009473
2015-05-18T00:00:00.000Z,HOBBY,205.0,418.4007620778506,978.1969218039799,-185.30378525065194
2015-05-19T00:00:00.000Z,HOBBY,245.0,454.99243787691375,1016.5189527449609,-131.41630167659847
2015-05-20T00:00:00.000Z,HOBBY,317.0,556.2274631397145,1126.0282307141777,30.284098877874296
2015-05-21T00:00:00.000Z,HOBBY,217.0,559.2580278232067,1097.427623580136,-13.291803015233015
2015-05-22T00:00:00.000Z,HOBBY,377.0,774.829343956425,1343.6239917738774,246.0363221126878
2015-05-23T00:00:00.000Z,HOBBY,481.0,1074.1241894623934,1593.1984114484533,533.3903121572388
2015-05-24T00:00:00.000Z,HOBBY,374.0,429.89028546245777,1021.5208075434721,-129.05148979421438
2015-05-25T00:00:00.000Z,HOBBY,256.0,651.8474791685173,1189.6210729673192,99.69668648556812
2015-05-26T00:00:00.000Z,HOBBY,258.0,694.3941902477609,1259.0719995130682,110.0163405282456
2015-05-27T00:00:00.000Z,HOBBY,345.0,801.03542660776,1335.061481010444,230.87906570873537
2015-05-28T00:00:00.000Z,HOBBY,257.0,794.9244949700982,1329.321153034077,220.5728452409212
2015-05-29T00:00:00.000Z,HOBBY,336.0,1025.4493033124363,1565.421376426961,478.1452001521034
2015-05-30T00:00:00.000Z,HOBBY,382.0,1348.5619629956475,1887.8951003797813,806.3353464332289
2015-05-31T00:00:00.000Z,HOBBY,363.0,1170.3212472675693,1711.3068233215283,600.9842514195327
2015-06-01T00:00:00.000Z,HOBBY,1255.0,934.2433937176738,1460.3105295600096,372.647254715928
2015-06-02T00:00:00.000Z,HOBBY,1208.0,930.1107005776079,1467.8651091967638,415.4525402257581
2015-06-03T00:00:00.000Z,HOBBY,1329.0,980.352239355632,1545.5730200041883,411.5311462405778
2015-06-04T00:00:00.000Z,HOBBY,1301.0,957.8549347747646,1504.8714470390028,436.70907485930394
2015-06-05T00:00:00.000Z,HOBBY,1670.0,1198.3972277687876,1758.0615053182628,634.6465547056836
2015-06-06T00:00:00.000Z,HOBBY,2203.0,1541.4608954094242,2114.994021053243,973.9992615687088
2015-06-07T00:00:00.000Z,HOBBY,1790.0,1327.3542731217901,1894.38931441167,748.1522082369652
2015-06-08T00:00:00.000Z,HOBBY,1280.0,964.2563468076578,1521.5722637618117,421.46322072958276
2015-06-09T00:00:00.000Z,HOBBY,1209.0,978.4655924873585,1532.3314144645396,463.2024068740701
2015-06-10T00:00:00.000Z,HOBBY,1435.0,1081.0237519777022,1579.809866355105,547.1504982634626
2015-06-11T00:00:00.000Z,HOBBY,1296.0,1045.639361789056,1604.1107664815534,465.3291225015499
2015-06-12T00:00:00.000Z,HOBBY,1620.0,1302.0931894255853,1845.6808974884807,761.972611741639
2015-06-13T00:00:00.000Z,HOBBY,2093.0,1670.8451597238343,2208.0112348138787,1123.8251157439138
2015-06-14T00:00:00.000Z,HOBBY,1721.0,1429.0913048557138,1964.377008811796,854.9725793011769
2015-06-15T00:00:00.000Z,HOBBY,1153.0,1028.4661857620656,1619.498912896765,456.5851097017691
2015-06-16T00:00:00.000Z,HOBBY,1235.0,1138.2961559549944,1673.5403512917696,576.5785665001015
2015-06-17T00:00:00.000Z,HOBBY,1379.0,1213.6436020186964,1732.796234065766,717.1100684689195
2015-06-18T00:00:00.000Z,HOBBY,1309.0,1107.1679437904018,1652.2912336114537,568.8535946959786
2015-06-19T00:00:00.000Z,HOBBY,1809.0,1386.257810299459,1928.297811879268,808.1931129517625
2015-06-20T00:00:00.000Z,HOBBY,2397.0,1786.6703164476467,2343.3832142051615,1186.2649237191022
2015-06-21T00:00:00.000Z,HOBBY,1637.0,1522.802784394935,2048.62135905929,988.9367448311815
2015-06-22T00:00:00.000Z,HOBBY,1155.0,1085.0991778280052,1587.1480736182205,592.0256095291392
2015-06-23T00:00:00.000Z,HOBBY,1271.0,1098.034960749785,1680.9627842407779,531.7305018558592
2015-06-24T00:00:00.000Z,HOBBY,1422.0,1217.604699870846,1776.1184573766934,641.6130323079872
2015-06-25T00:00:00.000Z,HOBBY,1391.0,1174.7443801682848,1750.813603082766,630.4173395340028
2015-06-26T00:00:00.000Z,HOBBY,1488.0,1476.7190411015777,2011.4573299997262,962.1835235614484
2015-06-27T00:00:00.000Z,HOBBY,1908.0,1909.6218436120364,2440.0791023589522,1375.515319108077
2015-06-28T00:00:00.000Z,HOBBY,1580.0,1624.4785079312617,2193.653746414148,1047.8076832995644
2015-06-29T00:00:00.000Z,HOBBY,1169.0,1152.7279347851977,1713.981510795669,610.2302177686337
2015-06-30T00:00:00.000Z,HOBBY,1221.0,1168.9360015313969,1693.9049949161931,609.8371626295703
2015-07-01T00:00:00.000Z,HOBBY,1446.0,1413.346232147395,2007.8822729417382,893.5948865457664
2015-07-02T00:00:00.000Z,HOBBY,1292.0,1325.734108133794,1875.7630602196862,772.7995363663615
2015-07-03T00:00:00.000Z,HOBBY,1720.0,1560.5198142150855,2089.074134664949,988.136778489964
2015-07-04T00:00:00.000Z,HOBBY,2129.0,2037.2373126268162,2582.282364167149,1478.2084213905312
2015-07-05T00:00:00.000Z,HOBBY,1682.0,1728.4393643851176,2257.0653516657517,1174.4990456558435
2015-07-06T00:00:00.000Z,HOBBY,1426.0,1222.3007784523188,1781.3925221896966,693.8780982595316
2015-07-07T00:00:00.000Z,HOBBY,1183.0,1236.0789480942585,1799.4298118103031,706.2802289074536
2015-07-08T00:00:00.000Z,HOBBY,1331.0,1374.683402358826,1933.1511818029894,818.4964156957989
2015-07-09T00:00:00.000Z,HOBBY,1324.0,1324.0640291703419,1892.6686492420984,745.9298211127426
2015-07-10T00:00:00.000Z,HOBBY,1659.0,1670.3120911612566,2228.7281287614906,1143.457162402674
2015-07-11T00:00:00.000Z,HOBBY,1852.0,2165.413102807444,2705.396204745656,1594.7011371219626
2015-07-12T00:00:00.000Z,HOBBY,1674.0,1834.7697453463793,2375.5257893665744,1270.4601799326797
2015-07-13T00:00:00.000Z,HOBBY,1150.0,1294.161400874736,1836.8708408975801,781.0041544535657
2015-07-14T00:00:00.000Z,HOBBY,1229.0,1309.6314126388884,1854.5663325744508,749.5059371537616
2015-07-15T00:00:00.000Z,HOBBY,1644.0,1459.74177295528,2016.4367897262362,928.4415978266176
2015-07-16T00:00:00.000Z,HOBBY,1607.0,1538.7598403829295,2121.8129961749037,958.6782060762587
2015-07-17T00:00:00.000Z,HOBBY,1860.0,1860.5147900338595,2451.843330343014,1274.7977902048567
2015-07-18T00:00:00.000Z,HOBBY,2292.0,2296.0905268060737,2814.640932708519,1740.3953041907278
2015-07-19T00:00:00.000Z,HOBBY,1826.0,1943.5222373919607,2483.6557706529857,1427.1768610886945
2015-07-20T00:00:00.000Z,HOBBY,1414.0,1364.7246032491814,1929.3401045532494,778.8350912154426
2015-07-21T00:00:00.000Z,HOBBY,1332.0,1378.1831767531141,1901.4165894929959,847.8249737894379
2015-07-22T00:00:00.000Z,HOBBY,1481.0,1529.42099825825,2111.7251434381446,1024.482600547533
2015-07-23T00:00:00.000Z,HOBBY,1338.0,1468.3383586941127,2056.581983007807,864.7464312035834
2015-07-24T00:00:00.000Z,HOBBY,1546.0,1842.754512907094,2376.731490939173,1258.8002106674642
2015-07-25T00:00:00.000Z,HOBBY,2056.0,2377.9592656025766,2885.3030788350993,1851.386592960184
2015-07-26T00:00:00.000Z,HOBBY,1671.0,1987.4842434639459,2548.938593874481,1469.771641648401
2015-07-27T00:00:00.000Z,HOBBY,1195.0,1369.4015719514534,1937.0117889660596,848.0389965121227
2015-07-28T00:00:00.000Z,HOBBY,1141.0,1368.0288056134477,1907.3456244516628,808.3653414691814
2015-07-29T00:00:00.000Z,HOBBY,1401.0,1505.6092464669614,2060.1716144465704,994.9326191499182
2015-07-30T00:00:00.000Z,HOBBY,1305.0,1425.3917747622977,1997.215577252486,835.3978515491971
2015-07-31T00:00:00.000Z,HOBBY,1767.0,1802.9133102123546,2357.463942964995,1271.3370609036053
2015-08-01T00:00:00.000Z,HOBBY,2342.0,2483.0681088152714,3005.236846480875,1932.0598590874215
2015-08-02T00:00:00.000Z,HOBBY,2032.0,2025.0701952410489,2577.736188458246,1494.6973576731737
2015-08-03T00:00:00.000Z,HOBBY,1502.0,1291.9449419781981,1856.1891669971471,772.0233449852185
2015-08-04T00:00:00.000Z,HOBBY,1426.0,1283.171216773691,1803.5660176914762,729.4866102829957
2015-08-05T00:00:00.000Z,HOBBY,1518.0,1418.8105171747663,1950.724103713198,887.4835416939801
2015-08-06T00:00:00.000Z,HOBBY,1348.0,1331.2523025704268,1889.7713538134958,783.2135991139314
2015-08-07T00:00:00.000Z,HOBBY,1757.0,1709.0447524440324,2270.4037060296027,1153.7444563593428
2015-08-08T00:00:00.000Z,HOBBY,2046.0,2251.7813152285685,2796.936124061158,1674.426998677081
2015-08-09T00:00:00.000Z,HOBBY,1802.0,1837.968524479689,2376.2342383121004,1310.1365905287985
2015-08-10T00:00:00.000Z,HOBBY,1511.0,1181.9496740867855,1752.5296882357572,594.0481762452155
2015-08-11T00:00:00.000Z,HOBBY,1310.0,1186.847792620728,1750.8105078140006,594.076090374262
2015-08-12T00:00:00.000Z,HOBBY,1559.0,1330.5350012515717,1846.3334742922505,732.7844013651613
2015-08-13T00:00:00.000Z,HOBBY,1227.0,1249.419908456244,1774.9998892873598,692.1517054160203
2015-08-14T00:00:00.000Z,HOBBY,2392.0,1643.023909040403,2208.8819871741393,1095.671990876524
2015-08-15T00:00:00.000Z,HOBBY,2828.0,2209.9687147020136,2756.256492732583,1671.65789058663
2015-08-16T00:00:00.000Z,HOBBY,2014.0,1952.7909454562953,2489.7969106501073,1385.241531508956
2015-08-17T00:00:00.000Z,HOBBY,1465.0,1254.8242553623613,1801.7730314622127,711.9014186440528
2015-08-18T00:00:00.000Z,HOBBY,1517.0,1164.2270968788969,1702.8376921186843,637.3836082181492
2015-08-19T00:00:00.000Z,HOBBY,1500.0,1327.6551373206753,1881.0146683776059,808.5667826162162
2015-08-20T00:00:00.000Z,HOBBY,1465.0,1261.2759314550703,1788.5361021619924,738.8047974309142
2015-08-21T00:00:00.000Z,HOBBY,1822.0,1679.5048675371797,2272.7480486778527,1150.5178637478716
2015-08-22T00:00:00.000Z,HOBBY,2261.0,2270.219235919628,2807.556892203835,1697.9332746060936
2015-08-23T00:00:00.000Z,HOBBY,1860.0,1871.0875913352486,2424.894050254522,1337.6284676697169
